Wave   	Sample   	Dark     	Reference	Scope Corrected for Dark
[nm]   	[counts] 	[counts] 	[counts] 	[counts] 
				
519.07	9588.12	176	0	9412.11993
519.66	9712.581	219	0	9493.58076
520.25	9428.928	104	0	9324.9284
520.84	9599.237	170	0	9429.23668
521.43	9634.293	191	0	9443.29328
522.01	9899.138	269	0	9630.13848
522.6	9873.955	202	0	9671.95539
523.19	9823.431	165	0	9658.43084
523.78	9916.137	220	0	9696.13717
524.37	10053.921	153	0	9900.9209
524.95	9975.725	181	0	9794.7245
525.54	10059.06	152	0	9907.05977
526.13	10475.646	141	0	10334.64579
526.72	10541.361	151	0	10390.36094
527.3	10500.338	121	0	10379.33751
527.89	10652.927	108	0	10544.92709
528.48	10828.669	133	0	10695.66922
529.07	10762.358	124	0	10638.35831
529.65	11054.366	240	0	10814.36581
530.24	11040.292	140	0	10900.29197
530.83	11248.034	69	0	11179.0341
531.42	10986.26	184	0	10802.26011
532	10950.188	159	0	10791.18758
532.59	11340.184	153	0	11187.18403
533.18	11372.051	113	0	11259.05134
533.77	11269.856	206	0	11063.85587
534.35	11438.094	155	0	11283.09426
534.94	11535.315	77	0	11458.3154
535.53	11398.427	109	0	11289.42728
536.12	11310.872	68	0	11242.8718
536.7	11249.847	98	0	11151.84745
537.29	11220.211	71	0	11149.21101
537.88	11676.277	103	0	11573.27735
538.46	11603.674	40	0	11563.67409
539.05	11679.399	43	0	11636.39898
539.64	11343.648	68	0	11275.64842
540.23	11555.537	108	0	11447.53654
540.81	11577.018	163	0	11414.01817
541.4	11351.314	45	0	11306.31408
541.99	11455.537	-1	0	11456.53654
542.57	11577.255	49	0	11528.25524
543.16	11444.342	39	0	11405.34238
543.75	11530.566	56	0	11474.56615
544.33	11659.145	44	0	11615.14467
544.92	11748.4	90	0	11658.40029
545.51	11824.813	86	0	11738.81296
546.09	11643.519	104	0	11539.51929
546.68	11948.818	103	0	11845.81783
547.27	12078.604	33	0	12045.60419
547.85	12135.908	42	0	12093.9076
548.44	12075.87	-18	0	12093.86956
549.03	12415.146	41	0	12374.14598
549.61	12337.552	8	0	12329.55246
550.2	12654.118	40	0	12614.11768
550.78	12388.713	70	0	12318.71345
551.37	12494.959	74	0	12420.95933
551.96	12618.356	59	0	12559.35607
552.54	12876.606	13	0	12863.60643
553.13	12714.984	-15	0	12729.98369
553.72	13071.211	-2	0	13073.21101
554.3	12874.782	56	0	12818.78242
554.89	13485.594	-13	0	13498.59445
555.47	13503.029	17	0	13486.02923
556.06	13589.404	76	0	13513.40385
556.65	13539.686	68	0	13471.68646
557.23	13714.388	47	0	13667.38792
